label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,12.6251,9171.95,SUCCESS
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,12.8591,9171.95,SUCCESS
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,12.5888,9171.95,SUCCESS
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,12.205,9171.94,SUCCESS
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,12.5405,9171.95,SUCCESS
perfect_SINGLE_SS_TPQ1_I96_NOBIND,perfect,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,13.2335,9171.95,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.48825,2144.83,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.46161,2144.83,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.46866,2145.58,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.41753,2144.84,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.71335,2145.57,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.48174,2144.83,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.57199,2144.86,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.67769,2144.86,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.6389,2144.83,SUCCESS
watercnn_SINGLE_SS_TPQ1_I96_NOBIND,watercnn,SINGLE_SS_TPQ1_I96_NOBIND,1,96,0,3.482,2145.04,SUCCESS
