label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.26546,29423,SUCCESS
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.22731,29412.5,SUCCESS
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.13567,29419.4,SUCCESS
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.2873,29417.2,SUCCESS
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.38015,29434,SUCCESS
transformer_SS_TPQ48_I2_B96,transformer,SS_TPQ48_I2_B96,48,2,96,7.33709,29442.2,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.08238,57092.2,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,7.6743,57049.8,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.03083,57066,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.49221,57067.5,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,7.59496,57075.9,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.46762,57068.6,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.07962,57059.2,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,8.36959,57063.4,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,7.89243,57072.9,SUCCESS
perfect_SS_TPQ48_I2_B96,perfect,SS_TPQ48_I2_B96,48,2,96,7.24438,57093.2,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.24308,32009.8,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.03003,31982.8,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.01232,32017.6,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.01298,32007.4,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.02874,31998.8,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.06484,32002.5,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,0.867289,31998.4,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.11566,31971.1,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,1.0245,32006.1,SUCCESS
watercnn_SS_TPQ48_I2_B96,watercnn,SS_TPQ48_I2_B96,48,2,96,0.946089,32036,SUCCESS
