label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,93.417,34992.6,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,95.7953,35629.7,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,96.4016,35647.7,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,96.7143,35631.3,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,93.4168,35607.4,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,97.1414,35633.2,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,96.7939,35593.3,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,95.8599,35636,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,97.4533,35617.1,SUCCESS
giant_SS_TPQ2_I48_B96,giant,SS_TPQ2_I48_B96,2,48,96,96.8791,35639.1,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,504.778,34455.9,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,521.992,34030.9,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,486.02,34455.8,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,476.016,34477.4,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,507.088,34064.2,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,492.387,33945.6,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,508.313,34147.8,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,522.453,34408.9,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,489.775,34483,SUCCESS
mmcp_transformer_SS_TPQ2_I48_B96,mmcp_transformer,SS_TPQ2_I48_B96,2,48,96,517.512,34456,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,82.2824,29449.1,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,79.2569,29444.1,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,80.3631,29449.6,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,81.6882,29452.1,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,84.3503,29452,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,82.335,29436.2,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,83.9042,29442.8,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,85.5671,29447.7,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,80.6426,29453.3,SUCCESS
transformer_SS_TPQ2_I48_B96,transformer,SS_TPQ2_I48_B96,2,48,96,84.5912,29467.7,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,45.7019,57101.1,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,44.2508,57087.7,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,42.3306,57074.5,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,46.6344,57075.2,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,16.2181,57087.6,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,20.8638,56600.9,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,45.829,57090,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,44.8304,57066.1,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,47.5956,57097.1,SUCCESS
perfect_SS_TPQ2_I48_B96,perfect,SS_TPQ2_I48_B96,2,48,96,45.0402,57074.5,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,25.6528,32018.5,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,24.0246,32025,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,24.2511,32027.2,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,24.5932,32019,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,22.4067,32022.1,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,21.4731,32032.4,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,24.8483,32035,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,23.048,32004,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,25.1641,32004,SUCCESS
watercnn_SS_TPQ2_I48_B96,watercnn,SS_TPQ2_I48_B96,2,48,96,22.9868,32024.2,SUCCESS
