label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,13.5924,29444,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,12.9096,29479.6,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,12.9013,29461.8,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,12.7396,29488.7,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,12.8715,29444.5,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,13.1056,29434.8,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,13.1934,29451.3,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,12.693,29463.7,SUCCESS
transformer_SS_TPQ12_I8_B96,transformer,SS_TPQ12_I8_B96,12,8,96,13.4176,29468.9,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,9.83848,57075.3,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,10.0495,57087.7,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,10.0206,57078.3,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,9.09474,57081.6,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,8.52001,57094.2,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,8.72888,57084.9,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,10.2426,57112.8,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,8.73232,57085.4,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,9.8,57073.5,SUCCESS
perfect_SS_TPQ12_I8_B96,perfect,SS_TPQ12_I8_B96,12,8,96,10.4711,57080.3,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.62708,32017.7,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.37824,32027.7,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.48266,32031,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.41574,32023.1,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.74073,32035.3,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.71082,32019,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.58479,32029.9,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.54334,32019.8,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.61699,32012,SUCCESS
watercnn_SS_TPQ12_I8_B96,watercnn,SS_TPQ12_I8_B96,12,8,96,2.31211,32027.2,SUCCESS
