label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,62.4488,34973.4,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,54.8362,35617.1,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,57.66,35567.3,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,70.0058,35570.7,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,67.1496,35590.8,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,46.9243,35613.8,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,67.8807,35561,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,51.9178,35601.9,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,56.2199,35599,SUCCESS
giant_SS_TPQ24_I4_B96,giant,SS_TPQ24_I4_B96,24,4,96,76.1249,35593.1,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,78.1237,34430.1,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,74.5977,34429.5,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,87.412,34445.9,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,81.2041,34427.9,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,85.0891,34456.1,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,75.449,34442.8,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,84.898,34457.6,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,82.7499,34425.8,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,89.3857,34437.7,SUCCESS
mmcp_transformer_SS_TPQ24_I4_B96,mmcp_transformer,SS_TPQ24_I4_B96,24,4,96,85.7166,34435.3,SUCCESS
