label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
perfect_SINGLE_SS_DEFAULT,perfect,SINGLE_SS_DEFAULT,N/A,N/A,-1,11.2948,9171.95,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.5089,2147,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.58234,2145.61,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.50756,2144.86,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.44216,2144.82,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.39906,2144.82,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.46129,2144.82,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.34549,2145.6,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.27828,2144.82,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.28434,2144.83,SUCCESS
watercnn_SINGLE_SS_DEFAULT,watercnn,SINGLE_SS_DEFAULT,N/A,N/A,-1,3.2311,2144.83,SUCCESS
