label,model,provider,tpq,intra_threads,bind_cores,time_s,max_rss_mb,status
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,164.48,34980.8,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,172.65,35616.5,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,172.975,35613.2,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,171.227,35628.3,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,171.293,35557.1,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,173.385,35617.9,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,171.909,35625.7,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,166.341,35629.6,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,168.804,35604.1,SUCCESS
giant_SS_TPQ1_I1_B96,giant,SS_TPQ1_I1_B96,1,1,96,166.714,35635,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,992.783,34476,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,1016.53,34100.5,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,981.721,33929,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,1034.91,33971.4,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,1034.88,34132.2,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,992.323,34108.2,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,999.343,34408.1,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,990.541,34484.9,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,1000.52,34119.3,SUCCESS
mmcp_transformer_SS_TPQ1_I1_B96,mmcp_transformer,SS_TPQ1_I1_B96,1,1,96,977.013,34387.3,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,177.197,29100.3,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,169.095,29473.2,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,171.081,29439.4,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,167.152,29457.3,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,166.959,29468.1,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,165.202,29446.7,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,172.83,29413.7,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,169.304,29483.4,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,167.217,29423,SUCCESS
transformer_SS_TPQ1_I1_B96,transformer,SS_TPQ1_I1_B96,1,1,96,164.85,29446.1,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,94.5697,57091.8,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,94.3799,57089.3,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,90.865,57075.6,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,92.1859,57089.6,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,92.84,57076.1,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,91.8765,57068.4,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,93.2957,57068.7,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,93.3117,57103.1,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,92.2885,57082.4,SUCCESS
perfect_SS_TPQ1_I1_B96,perfect,SS_TPQ1_I1_B96,1,1,96,95.3963,57077.8,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,54.171,32027.4,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,52.1296,32026.1,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,52.2093,32034.6,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,51.5131,32016.3,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,52.4687,31999.8,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,51.4547,31872.9,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,52.7883,32024.1,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,50.7026,32039.5,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,51.2388,32019.2,SUCCESS
watercnn_SS_TPQ1_I1_B96,watercnn,SS_TPQ1_I1_B96,1,1,96,51.5963,32036.1,SUCCESS
